회사ID,15_매출액,16_매출액,17_매출액,18_매출액,19_매출액,15_총급여,16_총급여,17_총급여,18_총급여,19_총급여,최대_직원수
438163,,97782.0,,,,,28765777.777777776,,,,3
438349,,2478497.0,308712.0,,,,224256000.0,241026666.66666672,,,3
438848,,,,1010496.0,,,,,160677333.3333333,,3
439114,,,,415415.0,,,,,66943999.999999985,,3
439536,,237277.0,,,,,17220000.0,,,,3
439585,17506152.0,77263316.0,82738495.0,19721083.0,,31996000.0,194904000.0,219742666.6666667,231010666.66666672,,3
439902,309441718.0,,,,,21734640000.0,,,,,1824
439917,,40905473.0,,,,,47450997333.333336,,,,1232
439986,141545112.0,24165040.0,,22658277.0,,7842424000.0,48927359111.111115,,55969920444.44444,,575
440030,361382458.0,376327353.0,389008320.0,,,2534020444.4444447,33534589333.333336,34919609333.333336,,,433
440094,20304342.0,27000212.0,35900640.0,43950506.0,,1940015111.1111112,14970223111.111109,21291950666.666668,27513469333.333336,,374
440134,26348291.0,22186826.0,15254903.0,12812315.0,,3390162222.2222223,17697725777.77778,15659420888.888891,13026606666.666664,,293
440265,18774988.0,,,,,2278313777.7777777,,,,,191
440278,,,,19052793.0,,,,,14948867111.11111,,207
440407,,,,2229426.0,,,,,7185472444.444445,,163
440452,11182540.0,,,,,717669777.7777778,,,,,129
440459,8360877.0,9362032.0,10734012.0,,,1648616444.4444444,8230203555.555557,8647049777.777777,,,145
440559,,34100129.0,32552130.0,,35826071.0,,4499421777.777779,5485783555.555556,,7385522666.666668,129
440592,11334185.0,17311021.0,20286550.0,28536023.0,,930281333.3333334,6054391111.111111,5424906666.666666,7001116444.444445,,118
440603,8047563.0,8977452.0,12766527.0,14942813.0,,725878666.6666667,4882578222.222223,6147667111.111111,7247105777.777778,,125
440613,65053609.0,62399730.0,51664977.0,52349476.0,,1283625333.3333335,5675511555.555555,4954244888.888889,5489820000.0,,114
440633,11112063.0,11717845.0,11015429.0,9204824.0,,1448636000.0,8181387555.555557,7973864000.000002,8373301333.333334,,110
440679,,15992149.0,18051147.0,18588383.0,,,7216120444.444446,7656739555.555556,9122327111.11111,,105
440745,,,,2351476.0,,,,,3667252000.0,,75
440837,,,,5227594.0,,,,,3601565777.777778,,75
440855,,16517675.0,17516062.0,11702358.0,,,4854208000.000001,4599818666.666667,4512720000.000001,,84
440884,,,,,14429564.0,,,,,3840549333.333334,53
440911,,,,5283055.0,5833172.0,,,,2705234666.6666665,4272820000.0,77
440967,,3939606.0,5538429.0,4607479.0,,,1551224000.0,1630055111.1111114,1887673333.3333333,,63
440982,9296431.0,10403732.0,14179692.0,12094514.0,,373609333.3333334,4900289333.333334,4917968888.888889,4748194666.666667,,75
441018,4476154.0,4763137.0,5336330.0,5601656.0,,522468444.4444445,3578264000.0,4093440000.0000005,3817291999.9999995,,73
441107,1788475.0,15773980.0,20876264.0,22884676.0,,727907555.5555556,4813253333.333333,5480242222.222222,6042636000.0,,69
441218,4549562.0,4268946.0,,8523085.0,,524355111.1111111,3288618666.666666,,4593920888.888889,,65
441330,,,,40014849.0,,,,,6236238666.666667,,63
441344,,2374588.0,,1585312.0,,,3348445333.3333335,,2268989333.3333335,,54
441397,4385440.0,7934801.0,4750019.0,5145332.0,,490606666.6666667,2987899555.555556,3681097333.333334,4293858222.2222223,,56
441424,,,,,8751092.0,,,,,4411585333.333334,54
441523,,5219307.0,,5284725.0,,,3305511111.1111107,,3465683555.5555563,,52
441545,1472706.0,1805080.0,,2085880.0,,241449777.7777778,1498785777.777778,,1517809333.3333337,,52
441565,12540374.0,17138523.0,13369682.0,13665424.0,,386048000.0,2307571111.111111,2945482666.6666665,2814842666.6666665,,51
441650,,,,3630457.0,,,,,2800107111.111111,,43
441726,3569485.0,3843849.0,3287949.0,,,431360444.4444445,2631822222.222223,2733342222.222222,,,48
441735,8022632.0,38212508.0,69531435.0,69269608.0,,479841333.3333334,3090943111.111111,3248733777.777778,2676243555.5555553,,48
441771,3244256.0,3119405.0,,3245737.0,,461115555.5555556,2760849777.777778,,2773628888.888889,,45
441821,3115932.0,3479448.0,3853777.0,4156600.0,,348755555.5555556,2034611111.1111112,2330430222.2222223,2616275999.9999995,,46
441889,,3075357.0,,,,,2231587555.555556,,,,45
441976,,,,7319249.0,,,,,1988864888.8888888,,44
441997,1416322.0,2607140.0,,5072943.0,,204964444.44444445,1402519111.1111112,,3126416888.8888893,,66
442023,,2274300.0,,,,,1749795555.5555558,,,,43
442111,7372400.0,7386710.0,7677559.0,7455195.0,,381285777.7777778,2524809777.777778,2462420444.4444447,2513912888.888889,,42
442173,272500.0,,,417378.0,,323312888.8888889,,,2826196444.4444447,,38
442187,4393063.0,4829733.0,4903955.0,5812460.0,,173950222.22222224,1216834666.666667,1772262666.6666667,2316310666.666667,,44
442209,1505758.0,1330036.0,2045973.0,1515197.0,,253940888.8888889,2033632000.0000002,1913786666.6666672,874056888.8888891,,40
442303,6360359.0,5107360.0,6552199.0,6583780.0,,388568888.8888889,2230562666.666667,2047178222.222222,2621678222.2222223,,43
442307,2310606.0,2663055.0,,1761748.0,,403408000.0,2255775111.111111,,2380966666.6666665,,44
442361,,6566801.0,5158649.0,4394820.0,,,1749145333.3333337,1669764888.8888893,1796532444.4444447,,38
442376,,5445746.0,5735214.0,,5871195.0,,2644059111.1111116,2852140444.444445,,3324369777.7777777,40
442432,,,,1781166.0,,,,,1049118666.6666666,,38
442439,21647563.0,24224216.0,27405999.0,25282758.0,,471042222.22222227,3053396000.0000005,3608742666.666667,3589128444.4444447,,37
442467,42615602.0,2965279.0,17728026.0,17003119.0,44059030.0,265776000.0,1658917333.3333335,1765650222.2222223,2110088000.0,2269003999.9999995,40
442525,7470722.0,8889563.0,11678126.0,8092223.0,7683419.0,327255555.5555556,2211022222.222223,2809235555.5555563,3019951999.9999995,3143754666.6666665,37
442563,,1436342.0,,,,,1203881333.3333335,,,,36
442570,915058.0,814758.0,,1380082.0,,176270222.22222224,1043578666.6666667,,1024050222.2222223,,36
442577,,,,1347511.0,,,,,1346006666.6666667,,27
442613,1113723.0,2117993.0,1513092.0,2492224.0,,64754666.66666667,833183111.111111,1339471111.1111112,1731258666.6666665,,36
442705,8492776.0,7838142.0,4336565.0,4214743.0,,354349333.3333334,2139349777.7777777,2371582222.2222223,2057195111.1111114,,34
442736,,1663992.0,,2178251.0,,,1259918666.6666667,,1055755555.5555557,,34
442777,647546.0,764147.0,1024208.0,1093577.0,,128751111.11111112,857485333.3333334,986601777.7777777,1047115111.1111112,,34
442798,3578146.0,3500929.0,,2899654.0,2556736.0,351387111.1111111,2315291555.5555553,,2460177333.3333335,2493339555.5555553,34
442908,2751150.0,3023238.0,,2634243.0,,254236444.44444445,1637848888.888889,,2137480888.8888893,,32
442921,2718244.0,3087942.0,,,,231726222.22222224,1579457333.3333335,,,,32
443008,6508634.0,6696657.0,7258701.0,3115307.0,,386097777.7777778,2225460000.0,2360156000.0000005,2501746666.6666675,,32
443018,,,,4692011.0,,,,,2777891111.111111,,41
443029,2490280.0,1432357.0,,1328750.0,,370019111.1111111,1972985777.7777777,,1374352444.4444444,,31
443060,,,,2427960.0,,,,,1087391111.1111112,,24
443065,,3158394.0,,,,,1392618666.6666667,,,,31
443110,,4443324.0,5639280.0,,,,770629333.3333335,609764000.0000001,,,31
443120,,,,3423440.0,,,,,1023548444.4444447,,22
443164,,286225.0,756289.0,709752.0,,,385153333.3333334,493838666.66666675,599849333.3333333,,30
443177,,3648114.0,,,,,1812040000.0000005,,,,30
443207,,464841.0,,,,,1571027555.5555553,,,,28
443326,,1580736.0,2024855.0,2698949.0,,,1408016000.0,1374050222.2222223,1713297333.3333335,,32
443363,,3241050.0,,2835673.0,,,1570284444.4444444,,1970336888.8888886,,28
443435,1245527.0,1574623.0,,1937660.0,,80652444.44444445,756142222.2222223,,939558666.6666667,,23
443456,3459698.0,3155060.0,,3531329.0,,284188444.4444445,1829379555.5555556,,1260493777.7777777,,28
443459,,,,1865460.0,,,,,1826659111.1111114,,29
443497,,811200.0,,,,,634067555.5555556,,,,15
443587,,19959178.0,15803720.0,,,,1467946222.2222223,1243896000.0,,,28
443698,3025034.0,,,,2690043.0,276892444.4444444,,,,2078432888.888889,21
443771,855865.0,936973.0,,1492747.0,,84913777.77777778,581575111.1111112,,856545333.3333335,,27
443812,,1597509.0,2234953.0,2606719.0,,,1558412444.4444447,1797219555.5555558,1698930666.6666672,,26
443822,,1457775.0,,1908025.0,,,546714666.6666666,,938158666.6666669,,27
443907,,,,11274493.0,,,,,1556509777.777778,,31
443934,581125.0,693366.0,,1045553.0,,74611555.55555555,488420000.0,,757535111.111111,,26
444011,,3687611.0,,,,,926044888.8888888,,,,17
444064,,5698698.0,,4057815.0,,,921197333.3333335,,790771555.5555557,,25
444150,,,,1174935.0,,,,,1038508888.888889,,21
444270,,1257757.0,,1072863.0,,,863361777.7777778,,967740000.0000004,,22
444369,3025634.0,3675837.0,3898601.0,5577044.0,,224807555.55555555,1384816000.0,1462752888.888889,1378260888.8888886,,24
444412,539032.0,729506.0,759241.0,,,109310666.66666667,613528000.0,465499999.99999994,,,24
444415,,,,1616194.0,,,,,677851111.1111112,,22
444424,,,,1618724.0,,,,,1345796000.0,,22
444427,2003808.0,1843624.0,1148478.0,,,175090666.6666667,1122024000.0000002,854688000.0,,,24
444547,,2801247.0,,,,,1055409333.3333334,,,,18
444571,1756606.0,1279992.0,,954346.0,,133557333.33333334,884015555.5555556,,888543555.5555556,,23
444785,,1888466.0,,,,,1025904888.888889,,,,19
445004,,,,1037199.0,,,,,1021548444.4444443,,18
445109,648052.0,635702.0,,726857.0,,142270666.6666667,774369333.3333335,,827279555.5555556,,21
445121,,,1004754.0,,,,,1022036888.8888888,,,20
445165,7580948.0,17365354.0,8925951.0,7156364.0,,137279555.55555555,951020000.0000001,1541642222.2222223,1512059111.111111,,21
445195,1493479.0,1434803.0,1601226.0,,,266700444.44444445,1450095555.5555558,1321892444.4444444,,,21
445254,4461129.0,2684818.0,1920178.0,1302290.0,,125945777.77777778,812231111.111111,842068888.888889,461177777.7777779,,21
445294,1491772.0,1336556.0,1748840.0,1950608.0,,103520000.0,701145777.7777777,808457333.3333333,970833333.3333331,,22
445305,,326423.0,,,,,587729333.3333333,,,,21
445494,973501.0,,,,,120742222.22222222,,,,,14
445499,3678945.0,585959.0,3252529.0,,2017051.0,159325333.3333333,729225777.7777779,384821333.33333343,,349776888.88888896,20
445544,,731321.0,,790392.0,,,622241777.7777778,,727730666.6666666,,20
445567,,,,1050327.0,,,,,1018071999.9999999,,23
445594,1041175.0,907248.0,,1165332.0,,150464888.8888889,950220444.4444445,,1040018666.6666665,,20
445648,,1711505.0,,,,,1366794666.6666667,,,,19
445657,,,,6403898.0,,,,,1098961333.3333333,,20
445964,,1204100.0,,991500.0,,,945053333.3333333,,1029767111.1111113,,19
445992,1608704.0,1321757.0,1490088.0,1753956.0,,130986666.66666667,799865333.3333334,906320000.0,981701777.7777778,,19
446061,,,,977710.0,,,,,725719555.5555557,,19
446175,1422436.0,,,,,114374222.22222222,,,,,15
446188,14335316.0,11646330.0,16753991.0,16277584.0,,115354666.66666667,1046257777.7777777,1191201333.3333335,1344247111.1111114,,18
446203,,7761810.0,,10381744.0,,,398063555.5555556,,1200148444.4444447,,19
446208,,,,1884307.0,,,,,1318946222.2222223,,18
446220,,,,845891.0,,,,,1087397333.3333335,,19
446226,9180999.0,10585678.0,,,,210575111.1111111,1198876444.4444447,,,,18
446278,,,,1487600.0,,,,,780728000.0000002,,12
446366,,1164915.0,,,,,758160444.4444443,,,,17
446390,,780602.0,3576850.0,4158877.0,,,420643111.1111111,1056439555.5555556,1407523111.1111114,,18
446520,,2237234.0,,,,,812103555.5555555,,,,17
446527,2278641.0,2271986.0,,,,159131555.55555558,839740444.4444447,,,,17
446595,1172791.0,2056835.0,2913558.0,4137618.0,,77534666.66666667,748498222.2222223,810451111.1111113,1304616000.0,,26
446612,,546278.0,,842836.0,,,627112444.4444444,,668045333.3333334,,19
446630,502458.0,,,,,66930666.66666667,,,,,10
446712,,,,9487824.0,,,,,1361410666.6666667,,17
446810,,,,743814.0,,,,,975132444.4444447,,17
446882,,4161701.0,3686005.0,,,,1040904888.888889,1044281333.3333333,,,17
446886,,466196.0,,2532411.0,,,442960000.00000006,,501316444.4444444,,17
447219,3395060.0,3339327.0,,2725535.0,,190856000.0,935744000.0,,874337777.7777778,,16
447220,1284291.0,1450783.0,,,,89982666.66666667,1105557333.3333333,,,,15
447283,,,,1557242.0,,,,,648736888.8888891,,16
447366,6371152.0,5701872.0,,,,195090666.6666667,1084427555.5555558,,,,16
447400,960213.0,1645859.0,1150499.0,1602546.0,,89770666.66666667,607083111.111111,734329777.7777777,754165777.7777777,,17
447484,4251703.0,5475493.0,1667758.0,,,118510222.22222222,784816444.4444443,860890666.6666666,,,15
447548,,2972680.0,,,,,697399111.1111112,,,,14
447648,1026248.0,859616.0,,1002877.0,,118890666.66666667,590778666.6666666,,554954222.2222223,,14
447746,8686923.0,,,,,140132444.44444445,,,,,14
447765,,1433849.0,1389788.0,,,,772480000.0,1070176444.4444447,,,15
447861,,,,2202592.0,,,,,758535111.1111112,,19
448160,,20280027.0,,24630166.0,,,908733777.777778,,969607999.9999999,,14
448247,1455943.0,8675194.0,,22432972.0,,90520000.0,576578666.6666667,,827807111.1111113,,14
448265,,641500.0,,,,,622126666.6666667,,,,8
448272,,1838351.0,,1068630.0,,,884449777.7777778,,864412000.0000001,,14
448281,,705722.0,,,,,195144888.88888896,,,,6
448423,,3974242.0,,,,,610741333.3333334,,,,10
448522,9603151.0,28663.0,,,,40417333.333333336,391154666.66666675,,,,13
448585,,,,713783.0,,,,,185945777.77777776,,4
448656,,941180.0,1635948.0,1650046.0,,,448085333.33333343,734728444.4444447,1050536444.4444444,,18
448787,,,,1661865.0,,,,,614204888.8888887,,15
448790,,,,579670.0,,,,,1050450666.6666669,,14
448907,1512237.0,1461687.0,3193884.0,2122218.0,,136373333.33333334,761262222.2222222,727789333.3333334,869843555.5555557,,13
448911,1024275.0,,,,,111307111.11111112,,,,,12
449002,,247910.0,,592258.0,,,207178666.66666672,,329738666.6666667,,13
449052,5469287.0,5857401.0,6366923.0,4881941.0,,101046666.66666667,670773333.3333333,630972888.888889,500722666.66666675,,13
449140,1286013.0,1585914.0,,932685.0,,127185777.77777778,703651555.5555557,,397201333.3333333,,13
449248,,1262976.0,1703836.0,1374220.0,,,750782666.6666667,802445333.3333335,712378222.2222223,,12
449401,,,,2559351.0,,,,,694642222.2222224,,14
449418,793913.0,1176780.0,,1235634.0,,60548000.0,385038666.66666675,,486381777.7777778,,14
449589,698101.0,1635133.0,,543644.0,,144125333.33333334,824664444.4444445,,887504000.0,,14
449637,,,,2295996.0,,,,,869471555.5555556,,13
449982,471764.0,558650.0,,1241719.0,,51247111.11111111,311588888.88888896,,490226666.6666667,,12
450042,,1779271.0,,,,,349248000.00000006,,,,7
450102,,,,982101.0,,,,,568857777.7777778,,14
450134,506399.0,,,,,89306666.66666667,,,,,12
450139,788365.0,1046374.0,,3741043.0,,22224000.0,168056000.0,,603046222.2222222,,14
450154,,890793.0,,745345.0,,,413143111.1111111,,369317333.33333343,,10
450176,905594.0,,,,,70847555.55555555,,,,,10
450359,,620761.0,,,,,429723111.11111116,,,,12
450503,,,,3112675.0,,,,,267246222.2222222,,6
450562,,,,494527.0,,,,,494651111.1111112,,11
450698,843220.0,718199.0,,1238409.0,,79158222.22222222,404701777.7777778,,622770666.6666669,,12
450801,962438.0,1501247.0,,939616.0,,90074666.66666667,806349333.3333335,,861816000.0000001,,11
450983,698208.0,898076.0,,1061385.0,,60494222.222222224,358089777.7777778,,325539111.11111116,,10
451016,1439933.0,,,4325442.0,,45995555.55555556,,,527124444.4444445,,11
451019,,,,3457664.0,,,,,759091555.5555558,,11
451111,,1711142.0,,,,,442395555.5555556,,,,11
451194,,,,1421444.0,,,,,724298666.6666666,,13
451237,,3566294.0,,4534642.0,,,489945777.77777785,,733416444.4444445,,11
451253,,575207.0,,,,,216380444.44444448,,,,11
451272,,,,1115920.0,,,,,560897333.3333334,,10
451376,1880588.0,2061695.0,1435535.0,1583614.0,,41727111.11111111,260821333.33333337,447704000.00000006,656455111.1111112,,11
451468,,328808.0,,431867.0,,,230831555.5555556,,287372888.8888889,,9
451514,4593832.0,3903721.0,4497093.0,2024874.0,,133380444.44444445,687241333.3333335,725639111.1111113,769432000.0000001,,14
451543,343368.0,,,511869.0,,63527111.11111111,,,602275111.1111112,,11
451629,1336399.0,,,,,97416000.0,,,,,11
451740,,,,896211.0,,,,,588574666.6666666,,12
451763,,,,372045.0,,,,,456781333.33333325,,11
452054,,,,670300.0,,,,,572239555.5555556,,12
452121,295616.0,,,,,43107555.55555556,,,,,10
452181,,1349394.0,1154675.0,,,,596177333.3333334,593989333.3333334,,,10
452222,,1032306.0,,620642.0,,,272583111.11111116,,243893777.77777776,,10
452328,,261679.0,,,,,348343555.5555556,,,,8
452354,552416.0,,,,,79078222.22222222,,,,,7
452468,,4823905.0,,,,,624740000.0,,,,9
452672,,491289.0,,660278.0,,,408786666.6666666,,476329333.3333334,,10
452714,,,,1027802.0,,,,,776193333.3333335,,11
452733,171188.0,668829.0,,1046811.0,,51607111.11111111,417400888.88888884,,409125333.3333333,,10
452734,,,,456111.0,,,,,708513333.3333334,,11
452812,,1571792.0,,,,,482444000.00000006,,,,10
452944,,,,3992085.0,,,,,562301777.7777778,,12
452981,313428.0,439797.0,,445163.0,,75882666.66666667,427721777.7777778,,456774222.22222227,,10
453311,173182.0,440568.0,,,,10000000.0,105208000.0,,,,7
453812,,1206391.0,1129063.0,,,,396477777.7777778,347860000.0,,,9
453907,,,,1318889.0,,,,,374272888.88888896,,7
453931,981852.0,543710.0,,831737.0,,111252000.0,511455999.99999994,,500023111.1111111,,9
453994,,,,232229.0,,,,,159641333.33333334,,7
454021,265295.0,,,,,60134222.222222224,,,,,9
454091,735336.0,899627.0,836659.0,1095553.0,,57859555.55555556,415886666.6666667,521485333.3333333,603125333.3333334,,9
454231,,949288.0,,,,,398277777.7777779,,,,7
454276,213008.0,388247.0,,332631.0,,32251555.555555556,140107555.55555558,,212061333.3333333,,9
454281,,,,813482.0,,,,,473271555.5555555,,9
454324,,,,2093285.0,,,,,649008444.4444445,,11
454609,,2448760.0,,,,,682012000.0,,,,9
454846,,,,142066.0,,,,,357659555.5555556,,9
455213,,291050.0,,335676.0,,,442184000.0000001,,502818666.6666667,,9
455260,,1277167.0,,,,,303605333.3333334,,,,7
455289,,,,1008204.0,,,,,354216888.8888889,,7
455549,,350778.0,,,,,498304000.00000006,,,,7
455640,,632475.0,,,,,382157777.7777778,,,,8
455782,,661673.0,,,,,542326222.2222223,,,,8
455834,,,,659477.0,,,,,640618666.6666667,,8
455839,,,,480152.0,,,,,302216000.00000006,,4
455953,,,,2714739.0,,,,,502435555.5555556,,7
455963,,317945.0,,,,,423582666.6666667,,,,7
456105,,837167.0,,,,,595879555.5555556,,,,7
456106,,,,271670.0,,,,,269602666.6666666,,7
456171,,,,326571.0,,,,,585040444.4444447,,9
456204,546454.0,,,846763.0,,56718222.222222224,,,412240000.00000006,,8
456224,720025.0,837004.0,1328736.0,1749339.0,,11903555.555555556,87772888.88888888,121214222.22222221,143620000.0,,8
456371,,1204915.0,1205220.0,1150671.0,,,480941777.77777785,438962666.6666667,478157333.3333334,,8
456492,,,,1467031.0,,,,,280161333.33333343,,8
456510,,,,694860.0,,,,,403198666.6666667,,8
456553,,,,900521.0,,,,,431297333.3333334,,12
456708,,319648.0,,,,,315968000.00000006,,,,7
456840,,,,87735.0,,,,,599703111.1111112,,8
457184,,,,894736.0,,,,,346130666.6666666,,7
457269,,1713132.0,,1337104.0,,,256824000.00000003,,253495555.5555556,,7
457367,,261792.0,,501450.0,,,249354666.6666667,,315808888.88888896,,8
457459,,2152284.0,,,,,251988888.88888893,,,,7
457522,,651402.0,581081.0,692067.0,,,306469333.3333334,411486666.6666668,482817333.3333333,,8
457523,,344070.0,,,,,129791555.55555558,,,,6
457576,,1867977.0,911339.0,1205374.0,,,356672000.0,363685777.7777778,309432000.0,,7
457648,769760.0,1100486.0,682137.0,1091577.0,,37999111.11111111,281475555.5555556,382409333.3333334,378029333.3333333,,7
457663,,,,1095738.0,,,,,361608000.00000006,,7
457719,,,,269602.0,,,,,445479111.11111116,,8
458220,,,,600064.0,,,,,225768888.8888889,,8
458221,,278206.0,,463002.0,,,403852000.00000006,,412914666.66666657,,7
458415,331646.0,354580.0,478353.0,284313.0,,29042666.666666668,190045333.33333337,231557333.3333333,239180000.00000006,,7
458496,,,,195377.0,,,,,203354666.66666663,,6
458501,,306724.0,,,,,74200000.0,,,,5
458671,,,,1304000.0,,,,,175929777.7777778,,6
458727,,,,511832.0,,,,,275698666.6666667,,6
458851,,230593.0,168840.0,,,,165515555.55555555,251946666.6666667,,,7
458856,,2031378.0,,1448823.0,,,160736000.0,,283292888.8888889,,7
459125,,751370.0,,,,,260170666.66666666,,,,7
459367,,421600.0,,491584.0,,,313584000.0,,330941777.7777778,,5
459678,,3072620.0,,,,,142328000.0,,,,4
459867,,178605.0,,,,,140144888.8888889,,,,5
459924,300644.0,,,,,42838222.222222224,,,,,5
460097,,393925.0,,395440.0,,,242333333.33333334,,277947111.11111116,,6
460100,450511.0,509183.0,398383.0,,,26248000.0,275561777.7777778,197589333.3333333,,,6
460412,,,,263874.0,,,,,313500888.8888889,,7
460455,,450541.0,,,,,18172000.0,,,,3
460610,,709396.0,,,,,242168000.00000006,,,,6
460930,,,,852801.0,,,,,255830666.6666667,,6
460942,,447675.0,629948.0,778380.0,,,307736000.00000006,342738666.66666675,359648000.0000001,,5
461080,,271218.0,,285928.0,,,121855999.99999999,,148541333.33333334,,5
461097,,,937480.0,1034252.0,,,,272214666.66666675,293202666.66666675,,6
461312,,881929.0,,,,,415637333.3333334,,,,5
461339,,,,126856.0,,,,,226312000.0,,8
461734,,530008.0,925908.0,632545.0,,,251474222.22222227,351384000.0,329170666.6666667,,5
462139,,351567.0,476928.0,,,,149634666.66666666,83297333.33333333,,,5
462410,1037304.0,,,,,44744000.0,,,,,4
462790,,,,609564.0,,,,,375586666.66666675,,5
463005,,2656953.0,,,,,87088888.8888889,,,,4
463156,,384944.0,,725171.0,,,82436444.44444445,,228574666.6666667,,5
463447,,1040053.0,,,,,160420888.8888889,,,,5
463623,,368559.0,438805.0,,,,141684000.0,184990666.6666667,,,5
463633,189688.0,,226359.0,263686.0,,18910222.222222224,,102002666.66666666,101671999.99999999,,5
463778,,,,581577.0,,,,,264757333.33333334,,5
463950,,,,62637.0,,,,,237526666.66666675,,5
464080,,,,2615230.0,,,,,241770666.66666675,,5
464132,,,475364.0,,,,,97410666.66666666,,,4
464209,3626021.0,4406873.0,,1899747.0,,46655555.55555556,250379111.11111113,,279408888.8888889,,5
464212,,,,164585.0,,,,,169598222.22222224,,5
464517,,,,3682620.0,,,,,200441777.7777778,,6
464924,146481.0,497875.0,431970.0,,,22894222.222222224,81107555.55555555,31829333.333333336,,,4
465536,,176806.0,,,,,70245333.33333334,,,,4
465854,,363652.0,,413652.0,,,115933333.33333333,,212682222.22222224,,4
465916,1653138.0,1090049.0,,,,53954666.66666667,188053333.33333337,,,,4
466419,,1056155.0,,826341.0,,,161244000.0,,134358222.2222222,,4
466424,,149662.0,,,,,128100444.44444443,,,,4
466435,,,,3213766.0,,,,,216577333.3333334,,4
466886,,111109.0,,119791.0,,,143538666.66666666,,125477333.33333331,,4
467038,,,,244011.0,,,,,90577777.77777778,,4
467273,,,,477400.0,,,,,213396444.44444442,,4
467807,,2062472.0,,,,,45177333.333333336,,,,3
467922,,,,413456.0,,,,,103741333.33333333,,6
468521,,,,562051.0,,,,,197902222.22222227,,4
469054,,,,586192.0,,,,,247504000.0,,4
469458,97075344.0,112817883.0,113442446.0,,,9819901777.777779,128918005333.33336,139414330222.22223,,,2888
469473,59555464.0,65329971.0,70742339.0,73804911.0,,11367757333.333334,80386667555.55554,88971946666.66669,91626785333.33334,,2313
469556,38149626.0,32091841.0,,37355544.0,,5926190666.666667,28297228888.88889,,37139596000.0,,969
469564,44531820.0,,,,,7487260888.888889,,,,,902
469567,,37150876.0,46470497.0,45593493.0,,,36208439555.55556,41326815555.55556,37749307111.111115,,903
469612,20142465.0,23450173.0,,,,3238240000.0,22175925777.77778,,,,612
469669,24421535.0,21297497.0,21500506.0,,,3802952000.0,17578924888.888893,16303783555.555557,,,584
469677,48624183.0,60309282.0,83821545.0,108023614.0,,3517256444.4444447,21783961333.33334,25011892000.000004,31748424000.0,,573
469789,33600359.0,27793862.0,22712894.0,17183940.0,,3751326666.666667,23316938666.666664,23017062666.666668,19439520000.0,,412
469810,10435082.0,,,,,2217279111.111111,,,,,390
469890,24691241.0,22219222.0,19077333.0,20432240.0,,2307301777.7777777,12252008000.0,11779710666.666666,10878001777.777779,,336
469918,10256969.0,7932853.0,,10236435.0,,2357784444.4444447,8595142666.666668,,9698916000.0,,317
470037,13726110.0,,,,,1591106666.6666667,,,,,202
470042,12421324.0,9031125.0,,,,1737490222.2222223,6237396888.888889,,,,253
470065,10308474.0,10987604.0,7401167.0,,,869856444.4444444,10819689777.777779,5488844000.0,,,244
470075,,,,7038414.0,,,,,9032439555.555555,,242
470125,18998156.0,26267410.0,27157239.0,35550226.0,,1781887111.1111112,11617481777.777779,12672054666.666666,13888116000.0,,232
470208,12761864.0,6365368.0,,,,1006967111.1111112,2832995555.5555553,,,,193
470231,4757123.0,4741093.0,6435451.0,,,818832444.4444444,4627184888.888889,5828931111.111111,,,186
470233,6761997.0,6190677.0,6753271.0,,,854026666.6666667,6014817777.777778,6859956888.88889,,,185
470294,,2646809.0,,,,,3182505333.333333,,,,84
470302,,4724104.0,,,,,4147330666.6666675,,,,117
470418,4757429.0,,,,,1025012444.4444444,,,,,142
470461,16227143.0,,,19177307.0,,550972444.4444444,,,3297314222.2222223,,131
470540,,3164625.0,,,,,3555004444.444444,,,,128
470568,,12531581.0,,9199772.0,,,7492964888.888889,,7117342222.222223,,126
470573,13833767.0,15810918.0,15804303.0,19435202.0,,598811555.5555556,3377196000.0,2974464444.444444,4010512000.0000005,,126
470702,7230592.0,8646584.0,9529730.0,11024188.0,,376263555.5555556,2388013777.7777777,2724829777.7777777,3190227111.111111,,112
470849,4402543.0,3443989.0,2321732.0,2108201.0,,552414222.2222222,3245343555.555556,2055514222.2222226,1977520444.444445,,99
470895,7589316.0,8025291.0,,,,350525333.3333334,4341622666.666667,,,,85
470905,,2910764.0,,,,,1466534666.6666665,,,,90
470922,7105198.0,,,,,294699111.11111116,,,,,72
470948,,4634112.0,,,,,3070982666.666667,,,,80
470994,,729553.0,3733472.0,4082198.0,,,353253777.77777785,4600712888.888889,4881183555.555556,,89
471065,5187951.0,,,,,478600000.0,,,,,65
471095,3943115.0,3371855.0,1678690.0,,,438058666.6666667,2608696888.888889,1101440000.0,,,83
471146,,9081432.0,6555057.0,9473826.0,,,1617580444.4444442,1425637777.7777777,1599509777.7777777,,80
471167,2480356.0,2428592.0,,,,353887111.1111111,2170710222.2222223,,,,71
471236,,2205298.0,,,,,1738860000.0,,,,57
471270,3886366.0,5210740.0,,5851706.0,,273863555.5555556,2387208444.4444447,,1771674222.2222226,,74
471330,,14409461.0,,,,,3537196888.888889,,,,71
471337,5009682.0,5095404.0,5193795.0,5198738.0,,636804000.0,3903828444.444445,4042131111.111111,4302558666.666667,,71
471513,,,2783322.0,3674203.0,,,,1989944888.8888888,2242066666.666667,,55
471671,,,,3757039.0,,,,,2136177777.7777777,,58
471874,8463339.0,9367214.0,,10471435.0,,298229333.3333334,1988278666.6666667,,2210780888.888889,,52
